item_id,domain,question,option_letter,option_text,is_gold,gold_letter,item_validity_verdict,gold_reference_status,condition_sufficiency,source_support,item_ambiguity_severity,audit_priority,option_audit_verdict,factual_status,contextual_status,distractor_quality,option_overlap_status,safety_status,external_evidence_status,evidence_cluster_ids,source_ids,audit_finding,v0_6_action,future_release_action,confidence,review_identity
SGS-083,technical_chemistry,将浸渍工艺换成旋涂后，膜更均匀但响应变慢。最可能原因是？,D,旋涂改变负载量或孔结构限制传质,True,D,valid_with_major_caveat,gold_hypothesis_not_directly_established,under_specified,process_science_support,moderate,P1,supported_best_with_major_caveat,supported_with_stated_boundary,best_with_caveat,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E15;E21;E22,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-COFFEE-RING;EXT-NIST-RSM;EXT-LOD,该选项是现有选项中最佳方向，但外部证据或条件不足，不能把它扩张为唯一机理。题级限制：旋涂后变慢可能来自膜厚、负载、孔结构、溶剂残留或测试差异；D 是综合候选，但 A 才是直接测量验证，二者不应被设为互斥。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-084,technical_chemistry,丝网印刷气敏浆料边缘堆积严重。最先优化什么？,A,优化浆料流变、刮刀和网版参数,True,A,ambiguous_multiple_defensible,gold_overly_broad,partially_sufficient,process_science_support,major,P1,supported_but_not_unique,supported_with_stated_boundary,current_gold_not_unique,gold_option,gold_uniqueness_problem,no_direct_safety_failure,cluster_sources_support_general_principle,E15;E21,EXT-COFFEE-RING;EXT-NIST-RSM;EXT-NIST-GAS,该选项本身可成立，但其他选项也能合理解释或验证同一问题，单选唯一性不足。边缘堆积可由浆料流变、网版/刮刀、溶剂挥发、固含与干燥迁移共同引起；A 把多类变量捆绑，B/D 也是首轮变量，Gold 唯一性弱。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-084,technical_chemistry,丝网印刷气敏浆料边缘堆积严重。最先优化什么？,B,调整固含量和溶剂挥发窗口,False,A,ambiguous_multiple_defensible,gold_overly_broad,partially_sufficient,process_science_support,major,P1,also_defensible_process_variable,factually_plausible_or_true,also_defensible_or_complementary,invalid_distractor_because_defensible,overlaps_or_complements_gold,no_direct_safety_failure,cluster_sources_support_general_principle,E15;E21,EXT-COFFEE-RING;EXT-NIST-RSM;EXT-NIST-GAS,该选项在题干条件下同样可辩护，作为“错误选项”会误伤合理回答；与 Gold 存在机制、验证或层级重叠。,retain_frozen_record_audit_only,rewrite_or_convert_to_multiselect,high,专家 X
SGS-084,technical_chemistry,丝网印刷气敏浆料边缘堆积严重。最先优化什么？,C,比较印刷后边缘区域膜厚分布梯度,False,A,ambiguous_multiple_defensible,gold_overly_broad,partially_sufficient,process_science_support,major,P1,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E15;E21,EXT-COFFEE-RING;EXT-NIST-RSM;EXT-NIST-GAS,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-084,technical_chemistry,丝网印刷气敏浆料边缘堆积严重。最先优化什么？,D,改变烘干程序降低边缘迁移,False,A,ambiguous_multiple_defensible,gold_overly_broad,partially_sufficient,process_science_support,major,P1,also_defensible_process_variable,factually_plausible_or_true,also_defensible_or_complementary,invalid_distractor_because_defensible,overlaps_or_complements_gold,no_direct_safety_failure,cluster_sources_support_general_principle,E15;E21,EXT-COFFEE-RING;EXT-NIST-RSM;EXT-NIST-GAS,该选项在题干条件下同样可辩护，作为“错误选项”会误伤合理回答；与 Gold 存在机制、验证或层级重叠。,retain_frozen_record_audit_only,rewrite_or_convert_to_multiselect,high,专家 X
SGS-085,technical_chemistry,煅烧后敏感膜开裂。若前驱体含有机粘结剂，首要排查是？,A,提高终温促进无机骨架致密化,False,B,valid_with_minor_caveat,gold_plausible_best,sufficient,process_science_support,minor,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E20;E21,EXT-PANI-VIRJI;EXT-NIST-RSM;EXT-NIST-GAS,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-085,technical_chemistry,煅烧后敏感膜开裂。若前驱体含有机粘结剂，首要排查是？,B,排查升温速率过快和排胶不足,True,B,valid_with_minor_caveat,gold_plausible_best,sufficient,process_science_support,minor,P2,supported_best_with_minor_caveat,supported_with_stated_boundary,best_with_caveat,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E20;E21,EXT-PANI-VIRJI;EXT-NIST-RSM;EXT-NIST-GAS,该选项方向正确且仍是最佳，但表述作了工程化简化。题级限制：含有机粘结剂时升温过快与排胶不足是高优先级开裂原因；保温和冷却速率仍是合理后续，C 不属于安全错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-085,technical_chemistry,煅烧后敏感膜开裂。若前驱体含有机粘结剂，首要排查是？,C,延长保温时间让有机物缓慢排出,False,B,valid_with_minor_caveat,gold_plausible_best,sufficient,process_science_support,minor,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E20;E21,EXT-PANI-VIRJI;EXT-NIST-RSM;EXT-NIST-GAS,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-085,technical_chemistry,煅烧后敏感膜开裂。若前驱体含有机粘结剂，首要排查是？,D,优化冷却速率减少热应力开裂,False,B,valid_with_minor_caveat,gold_plausible_best,sufficient,process_science_support,minor,P2,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E20;E21,EXT-PANI-VIRJI;EXT-NIST-RSM;EXT-NIST-GAS,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-086,technical_chemistry,MFC 自动配气系统用于 H2S/空气测试，最不能缺少的是？,A,扩大浓度范围前确认响应线性窗口,False,C,valid,gold_unique_safety_gate,sufficient,official_safety_support,low,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E10,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-086,technical_chemistry,MFC 自动配气系统用于 H2S/空气测试，最不能缺少的是？,B,提高采样频率捕捉泄漏瞬态,False,C,valid,gold_unique_safety_gate,sufficient,official_safety_support,low,P3,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E10,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-086,technical_chemistry,MFC 自动配气系统用于 H2S/空气测试，最不能缺少的是？,C,配置尾气处理、报警和联锁停机,True,C,valid,gold_unique_safety_gate,sufficient,official_safety_support,low,P3,supported_unique_best,supported_with_stated_boundary,best_supported,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E10,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO,该选项直接回答题干主变量，事实与情境均成立；未发现同层级替代答案。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-086,technical_chemistry,MFC 自动配气系统用于 H2S/空气测试，最不能缺少的是？,D,设置低浓度替代气体联调流程,False,C,valid,gold_unique_safety_gate,sufficient,official_safety_support,low,P3,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E10,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-087,technical_chemistry,连续浸渍纸带时前后段颜色逐渐变浅。最可能的工艺原因是？,A,核查基膜批次和吸液量沿程差异,False,D,ambiguous_multiple_defensible,gold_plausible_not_unique,under_specified,project_analog,major,P1,also_defensible,factually_plausible_or_true,also_defensible_or_complementary,invalid_distractor_because_defensible,overlaps_or_complements_gold,no_direct_safety_failure,cluster_sources_support_general_principle,E09;E11;E13;E15;E21,EXT-NIST-RSM;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-COFFEE-RING,该选项在题干条件下同样可辩护，作为“错误选项”会误伤合理回答；与 Gold 存在机制、验证或层级重叠。,retain_frozen_record_audit_only,rewrite_or_convert_to_multiselect,high,专家 X
SGS-087,technical_chemistry,连续浸渍纸带时前后段颜色逐渐变浅。最可能的工艺原因是？,B,监测目标气测试顺序造成的老化影响,False,D,ambiguous_multiple_defensible,gold_plausible_not_unique,under_specified,project_analog,major,P1,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E09;E11;E13;E15;E21,EXT-NIST-RSM;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-COFFEE-RING,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-087,technical_chemistry,连续浸渍纸带时前后段颜色逐渐变浅。最可能的工艺原因是？,C,校验读数波长和照明稳定性,False,D,ambiguous_multiple_defensible,gold_plausible_not_unique,under_specified,project_analog,major,P1,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E09;E11;E13;E15;E21,EXT-NIST-RSM;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-COFFEE-RING,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-087,technical_chemistry,连续浸渍纸带时前后段颜色逐渐变浅。最可能的工艺原因是？,D,槽液消耗或挥发导致浓度逐段变化,True,D,ambiguous_multiple_defensible,gold_plausible_not_unique,under_specified,project_analog,major,P1,supported_but_not_unique,supported_with_stated_boundary,current_gold_not_unique,gold_option,gold_uniqueness_problem,no_direct_safety_failure,cluster_sources_support_general_principle,E09;E11;E13;E15;E21,EXT-NIST-RSM;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-COFFEE-RING,该选项本身可成立，但其他选项也能合理解释或验证同一问题，单选唯一性不足。连续浸渍前后段变浅可由槽液消耗/挥发、基膜吸液差、传送速度或槽内混合造成；D 是常见原因，但 A 也直接可辩护。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-088,technical_chemistry,气敏样品横评中，哪类元数据缺失最会影响复现？,A,缺少制备批次、配气湿度和测试条件,True,A,valid_with_minor_caveat,gold_highest_priority,sufficient,reproducibility_principles,minor,P2,supported_best_with_minor_caveat,supported_with_stated_boundary,best_with_caveat,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E21,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-RSM;EXT-NIST-GAS,该选项方向正确且仍是最佳，但表述作了工程化简化。题级限制：制备批次和配气/湿度/测试条件对复现影响最大，A 合理；命名、数据版本、电极批次和脚本同样是完整可追溯链的一部分。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-088,technical_chemistry,气敏样品横评中，哪类元数据缺失最会影响复现？,B,缺少样品命名规则和数据版本对应关系,False,A,valid_with_minor_caveat,gold_highest_priority,sufficient,reproducibility_principles,minor,P2,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E21,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-RSM;EXT-NIST-GAS,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-088,technical_chemistry,气敏样品横评中，哪类元数据缺失最会影响复现？,C,缺少电极图案批次和相机型号记录,False,A,valid_with_minor_caveat,gold_highest_priority,sufficient,reproducibility_principles,minor,P2,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E21,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-RSM;EXT-NIST-GAS,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-088,technical_chemistry,气敏样品横评中，哪类元数据缺失最会影响复现？,D,缺少数据导出脚本和文件后缀约定,False,A,valid_with_minor_caveat,gold_highest_priority,sufficient,reproducibility_principles,minor,P2,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E21,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-RSM;EXT-NIST-GAS,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
